Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YDL204W	RTN2	Protein of unknown function; has similarity to mammalian reticulon proteins; member of the RTNLA (reticulon-like A) subfamily	27	7563.53	8808.32	11699.1	7066.79	8134.87	13271.3	4403.19	6371.12	10745.3	2730.06
YDL207W	GLE1	"Cytoplasmic nucleoporin required for polyadenylated RNA export; not essential for protein import; contains a nuclear export signal; when bound to inositol hexakisphosphate (IP6), functions as an activator for the ATPase activities of Dbp1p and Dbp5p at the nuclear pore complex during mRNA export"	2	632.57	396.146	446.198	484.563	752.631	744.197	712.697	679.533	708.701	805.692
YDL208W	NHP2	"Nuclear protein related to mammalian high mobility group (HMG) proteins, essential for function of H/ACA-type snoRNPs, which are involved in 18S rRNA processing"	3	436.542	139.101	367.988	166.732	586.719	539.268	367.077	545.701	720.764	311.419
YDL212W	SHR3	"Endoplasmic reticulum packaging chaperone, required for incorporation of amino acid permeases into COPII coated vesicles for transport to the cell surface"	1	159.865	111.974	120.853	142.528	158.954	222.714	130.997	250.359	138.76	195.614
YDL213C	NOP6	rRNA-binding protein required for 40S ribosomal subunit biogenesis; contains an RNA recognition motif (RRM) and has similarity to hydrophilins; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes	1	77.0857	22.1908	61.9593	38.2827	86.5227	80.6433	68.434	87.0818	89.8278	90.281
YDL215C	GDH2	"NAD(+)-dependent glutamate dehydrogenase, degrades glutamate to ammonia and alpha-ketoglutarate; expression sensitive to nitrogen catabolite repression and intracellular ammonia levels"	15	3655.66	1161.12	2648.48	1701.01	2935.9	2925.23	4315.27	3505.07	2964.61	4210.33
YDL217C	TIM22	Essential core component of the mitochondrial TIM22 complex involved in insertion of polytopic proteins into the inner membrane; forms the channel through which proteins are imported	7	763.289	931.128	852.456	922.072	692.23	622.065	738.34	851.07	571.87	948.501
YDL219W	DTD1	"D-Tyr-tRNA(Tyr) deacylase, functions in protein translation, may affect nonsense suppression via alteration of the protein synthesis machinery; ubiquitous among eukaryotes"	2	1101.11	888.457	1054.4	816.357	1119.03	1007.63	978.453	1162.96	999.467	972.844
YDL222C	FMP45	Integral membrane protein localized to mitochondria (untagged protein); required for sporulation and maintaining sphingolipid content; has sequence similarity to SUR7 and YNL194C	6	480.972	317.721	632.162	355.518	418.464	519.843	543.833	376.982	560.831	384.578
YDL223C	HBT1	"Substrate of the Hub1p ubiquitin-like protein that localizes to the shmoo tip (mating projection); mutants are defective for mating projection formation, thereby implicating Hbt1p in polarized cell morphogenesis"	29	5443.98	3011.84	6513.86	2370.83	5245.85	4169.5	3677.6	3197.6	4556.98	2750.26
YDL225W	SHS1	"One of five related septins (Cdc3p, Cdc10p, Cdc11p, Cdc12p, Shs1p) that form a cortical filamentous collar at the mother-bud neck which is necessary for normal morphogenesis and cytokinesis"	17	2578.53	2484.71	4316.08	2418.72	2906.02	2225.37	2333.25	2718.91	2590.84	1925.69
YDL226C	GCS1	"ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport; shares functional similarity with Glo3p"	10	1483.01	760.005	1237.53	860.943	1634.12	1629.45	1768.51	1665.94	2124.13	1784.03
YDL229W	SSB1	"Cytoplasmic ATPase that is a ribosome-associated molecular chaperone, functions with J-protein partner Zuo1p; may be involved in folding of newly-made polypeptide chains; member of the HSP70 family; interacts with phosphatase subunit Reg1p"	33	8324.87	3332.41	7609.1	4055.19	7796.06	7449.66	7642.05	8172.87	8357.31	6399.67
YDL230W	PTP1	"Phosphotyrosine-specific protein phosphatase that dephosphorylates a broad range of substrates in vivo, including Fpr3p; localized to the cytoplasm and the mitochondria; proposed to be a negative regulator of filamentation"	7	1538.88	1229.66	1837.21	1310.43	1366.15	1935.79	1612.33	1554.63	1780.87	1652.88
YDL234C	GYP7	"GTPase-activating protein for yeast Rab family members including: Ypt7p (most effective), Ypt1p, Ypt31p, and Ypt32p (in vitro); involved in vesicle mediated protein trafficking"	7	1027.19	544.295	887.005	618.163	1135.79	1115.33	1015.48	1008.21	1202.64	1085.69
YDL235C	YPD1	"Phosphorelay intermediate protein, phosphorylated by the plasma membrane sensor Sln1p in response to osmotic stress and then in turn phosphorylates the response regulators Ssk1p in the cytosol and Skn7p in the nucleus"	2	366.075	96.5124	277.24	169.579	298.329	439.705	480.582	511.181	395.15	478.506
YDL236W	PHO13	Alkaline phosphatase specific for p-nitrophenyl phosphate; also has protein phosphatase activity	4	865.871	234.795	614.983	328.904	796.747	713.444	949.379	949.277	837.735	914.303
YDL237W	AIM6	"Putative protein of unknown function, required for respiratory growth; YDL237W is not an essential gene"	1	294.949	334.086	391.253	305.13	255.236	314.802	305.555	332.799	333.842	297.236
YDL240W	LRG1	"Putative GTPase-activating protein (GAP) involved in the Pkc1p-mediated signaling pathway that controls cell wall integrity; appears to specifically regulate 1,3-beta-glucan synthesis"	3	342.818	337.801	389.483	343.748	384.092	421.156	350.458	403.195	417.289	348.813
YDR001C	NTH1	"Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; may be phosphorylated by Cdc28p"	12	1919.47	1012.12	1575.57	1293.86	1636.61	2290.45	1990.2	1861.12	2144.33	2022.55
YDR002W	YRB1	"Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1"	2	792.597	210.533	468.665	368.743	1238.01	939.742	801.745	997.028	1002.81	784.346
YDR003W	RCR2	"Vacuolar protein that presumably functions within the endosomal-vacuolar trafficking pathway, affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; similar to Rcr1p"	2	380.37	237.762	428.563	229.462	422.377	421.036	180.983	314.186	517.869	166.812
YDR005C	MAF1	Negative regulator of RNA polymerase III; component of several signaling pathways that repress polymerase III transcription in response to changes in cellular environment; targets the initiation factor TFIIIB	1	52.8913	36.1154	39.0868	41.6951	55.5812	55.8566	48.6102	54.3278	46.3785	68.858
YDR006C	SOK1	Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13	2	119.566	75.1773	83.4456	77.2257	139.098	116.071	115.803	129.44	104.164	120.546
YDR009W	GAL3	Transcriptional regulator involved in activation of the GAL genes in response to galactose; forms a complex with Gal80p to relieve Gal80p inhibition of Gal4p; binds galactose and ATP but does not have galactokinase activity	3	400.177	226.569	299.693	243.822	416.307	325.78	411.262	426.682	405.695	447.584
YDR011W	SNQ2	"Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species"	16	2419.81	1739.47	2376.85	1693.92	1884.4	2105.52	2960.28	2332.58	2044.84	2653.87
YDR012W	RPL4B	"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Ap and has similarity to E. coli L4 and rat L4 ribosomal proteins"	4	582.258	231.359	507.294	284.727	687.507	438.794	554.236	590.922	510.388	538.501
YDR017C	KCS1	"Inositol hexakisphosphate (IP6) and inositol heptakisphosphate (IP7) kinase; generation of high energy inositol pyrophosphates by Kcs1p is required for many processes such as vacuolar biogenesis, stress response and telomere maintenance"	3	346.628	166.063	239.802	174.087	354.419	289.896	298.855	338.464	282.358	270.28
YDR018C	YDR018C	"Probable membrane protein with three predicted transmembrane domains; homologous to Ybr042cp, similar to C. elegans F55A11.5 and maize 1-acyl-glycerol-3-phosphate acyltransferase"	1	99.7494	87.9314	104.608	100.813	75.4009	112.108	105.32	116.194	107.954	100.026
YDR019C	GCV1	"T subunit of the mitochondrial glycine decarboxylase complex, required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm"	19	4619.98	4763.19	5626.2	5605.31	3496.67	5867.7	5583.88	4007.13	4449.67	5174.6
YDR021W	FAL1	"Nucleolar protein required for maturation of 18S rRNA, member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases"	2	172.595	107.09	111.366	132.865	176.345	276.386	133.478	173.414	234.027	150.438
YDR023W	SES1	"Cytosolic seryl-tRNA synthetase, class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate, interacts with peroxin Pex21p"	23	5355.62	1282.95	3443.27	1828.34	4948.63	3958.09	5890.23	5623.88	4543.17	6360.33
YDR027C	VPS54	"Component of the GARP (Golgi-associated retrograde protein) complex, Vps51p-Vps52p-Vps53p-Vps54p, which is required for the recycling of proteins from endosomes to the late Golgi; potentially phosphorylated by Cdc28p"	6	697.054	497.341	608.011	598.02	603.266	1194.39	565.322	604.771	915.606	489.175
YDR028C	REG1	"Regulatory subunit of type 1 protein phosphatase Glc7p, involved in negative regulation of glucose-repressible genes"	3	403.495	144.532	310.427	168.154	363.598	231.847	424.989	266.871	342.597	361.858
YDR032C	PST2	"Protein with similarity to members of a family of flavodoxin-like proteins; induced by oxidative stress in a Yap1p dependent manner; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	8	2136.67	1508.35	3425.62	1943.88	1916.51	2960.92	1304.87	2545.69	3615	1090.22
YDR033W	MRH1	"Protein that localizes primarily to the plasma membrane, also found at the nuclear envelope; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; has similarity to Hsp30p and Yro2p"	22	6492.18	6037.12	5930.77	4457.53	7684.32	5096.26	3754.92	5760.64	6617.91	3469.64
YDR035W	ARO3	"3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase, catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by phenylalanine or high concentration of tyrosine or tryptophan"	3	354.57	68.4646	230.063	95.3041	330.21	275.547	355.003	336.213	283.544	353.02
YDR036C	EHD3	"3-hydroxyisobutyryl-CoA hydrolase, member of a family of enoyl-CoA hydratase/isomerases; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; phosphorylated; mutation affects fluid-phase endocytosis"	42	7924.85	13374.4	8236.5	11136.9	6196.4	7431.13	7277.34	6481.66	6411.87	7168.09
YDR037W	KRS1	Lysyl-tRNA synthetase	7	1023.32	241.375	656.205	332.515	798.635	654.998	1067.6	873.754	709.918	930.04
YDR040C	ENA1	"P-type ATPase sodium pump, involved in Na+ and Li+ efflux to allow salt tolerance"	4	595.878	370.232	694.602	482.601	561.603	682.942	587.082	809.707	794.726	639.618
YDR041W	RSM10	"Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S10 ribosomal protein; essential for viability, unlike most other mitoribosomal proteins"	11	4156.98	4836.56	4026.55	5121.06	3631.95	3634.32	4210.03	3884.31	3205.32	3455.69
YDR044W	HEM13	"Coproporphyrinogen III oxidase, an oxygen requiring enzyme that catalyzes the sixth step in the heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p)"	2	122.261	62.7951	82.9972	67.3475	84.0046	134.283	121.772	122.995	122.492	125.678
YDR050C	TPI1	"Triose phosphate isomerase, abundant glycolytic enzyme; mRNA half-life is regulated by iron availability; transcription is controlled by activators Reb1p, Gcr1p, and Rap1p through binding sites in the 5' non-coding region"	34	10061.9	2553.78	6605.52	4261.62	9246.66	9240.34	11111.7	11158.9	9727	12524.7
YDR051C	DET1	Acid phosphatase involved in the non-vesicular transport of sterols in both directions between the endoplasmic reticulum and plasma membrane; deletion confers sensitivity to nickel	1	132.172	58.3065	106.061	66.6925	142.811	130.393	151.843	156.03	157.827	152.293
YDR056C	YDR056C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR056C is not an essential protein	5	2232.5	1607.47	2086.03	1532.06	2776.88	2470.05	2035.17	2588.66	2878.41	2455.59
YDR057W	YOS9	"ER quality-control lectin; integral subunit of the HRD ligase; binds to glycans with terminal alpha-1,6 linked mannose on misfolded N-glycosylated proteins and participates in targeting proteins to ERAD; member of the OS-9 protein family"	5	524.033	459.739	724.537	478.977	566.544	665.778	541.411	568.682	753.416	523.665
YDR058C	TGL2	Triacylglycerol lipase that is localized to the mitochondria; has lipolytic activity towards triacylglycerols and diacylglycerols when expressed in E. coli	9	1367.81	1796.04	1507.86	1659.7	1185.87	1279.29	1357.4	1302.48	1200.61	1478.02
YDR060W	MAK21	"Constituent of 66S pre-ribosomal particles, required for large (60S) ribosomal subunit biogenesis; involved in nuclear export of pre-ribosomes; required for maintenance of dsRNA virus; homolog of human CAATT-binding protein"	3	465.249	208.494	428.33	242.99	541.53	458.944	365.217	501.951	547.824	293.193
YDR061W	YDR061W	Protein with similarity to ATP-binding cassette (ABC) transporter family members; lacks predicted membrane-spanning regions; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance	16	3444.13	6877.8	4558.58	6791.92	2774.44	3986.9	3366.33	3624.56	3189.21	3521.05
YDR062W	LCB2	"Component of serine palmitoyltransferase, responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine"	14	3249.31	1745.9	2466.57	1832.49	2671.71	2757.97	2933.49	2662.72	2981.12	2991.47
YDR064W	RPS13	Protein component of the small (40S) ribosomal subunit; has similarity to E. coli S15 and rat S13 ribosomal proteins	13	3341.95	1033.51	3254.3	1547.6	2530.62	2711.94	3190.32	3459.56	2952.65	2478.47
YDR065W	RRG1	"Protein of unknown function, required for vacuolar acidification and mitochondrial genome maintenance; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	1	31.3927	38.5057	27.6021	45.1475	22.5009	33.9356	28.9405	30.7689	29.4387	22.963
YDR066C	RTR2	Protein of unknown function with high similarity to Rtr1p; exhibits genetic interactions with Rtr1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YDR066C is not an essential gene	1	108.229	86.9664	130.075	155.756	150.796	116.422	96.3644	249.863	233.913	179.728
YDR068W	DOS2	"Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"	3	485.471	232.854	335.47	246.623	466.351	473.137	558.033	569.607	461.991	624.491
