	pex19Δ-1	pex19Δ-2	pex19Δ-3	pex19Δ-6	pex19Δ-7	pex19Δmsp1Δ-1	pex19Δmsp1Δ-2	pex19Δmsp1Δ-3	pex19Δmsp1Δ-4	pex19Δmsp1Δ-5	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
URA7	11.4387	16.6715	17.8961	7.05556	4.29339	14.1993	9.14127	7.55745	4.13412	7.61265	-0.4275560537069825	0.3712794033131916	0.9796808912089705	0.4302991425474313	0.5990436640238371
PFK1	12.7865	16.0447	15.9536	7.8669	4.69826	10.9674	10.5934	10.2128	4.61554	6.26085	-0.4272470767220953	0.2907529837660155	0.9606500183838742	0.5364758197586997	0.7154114340166942
RPG1	11.5982	16.1982	16.8107	7.32205	5.41938	12.5547	8.9635	8.85579	5.4852	6.79235	-0.427158673261203	0.28815362038887904	0.9606500183838742	0.5403759195320955	0.7195707763096173
UBP3	10.3144	15.2202	16.6147	7.74155	7.45595	10.5497	7.84433	7.57781	8.32443	8.35699	-0.42705697355910804	0.17359757477654789	0.8903049346605897	0.7604563463745029	0.9447227621827888
IMP4	10.7889	12.2722	11.7187	11.225	11.3414	8.70935	7.14414	8.87847	9.06386	8.85806	-0.42702090845491614	0.000135026065092635	0.05267516828224906	3.8695823882957616	4.313426538342899
UTP13	14.186	6.4642	7.19562	7.36273	7.44659	5.68972	11.9705	15.0533	15.5696	9.06176	0.4269450832578731	0.24505240167342626	0.9151129727882706	0.6107410367612062	0.7934489092730738
RTC3	15.4688	8.14181	7.09662	12.0093	14.6233	4.54961	10.323	10.7872	9.45322	7.54718	-0.4266465597755739	0.1860723887865631	0.8903049346605897	0.7303180668869108	0.9148035149202037
DOM34	10.6681	18.1092	18.529	5.93351	4.09437	15.0723	10.0202	5.98752	4.39154	7.19423	-0.42631570263913543	0.4307330919746367	0.9979149347641074	0.36579176136974423	0.5247904238527717
YGR111W	14.1083	14.1444	13.7797	9.96504	5.32683	8.15464	11.0662	10.3462	5.13715	7.97156	-0.4257295698684284	0.1838977845331591	0.8903049346605897	0.7354235027946553	0.9198884330775503
SSA1	11.9422	7.46355	6.65261	9.59515	7.02441	7.1873	15.8072	16.632	9.74699	7.94849	0.425598578596876	0.22423495531025026	0.8930207075073148	0.6492966856079448	0.833092893628834
NTG1	11.6194	9.84792	10.7455	11.7394	13.3651	9.315	8.24905	7.06358	9.69788	8.35718	-0.4253200524353529	0.004343436638469442	0.41215691993692466	2.3621665095403803	2.4869205208438583
TEF2	11.4459	15.0874	16.0721	8.91024	5.7957	11.8868	9.57984	8.71893	6.00824	6.49495	-0.4249643718210911	0.21849186980431773	0.890648082372244	0.6605647187155917	0.8445799590428598
VPS74	15.7105	11.9473	13.292	11.2199	5.12077	7.11847	11.6264	11.8127	4.87493	7.27696	-0.42373951613014843	0.2267245352556125	0.8936208537290291	0.644501479654895	0.8281913436524125
UPS3	6.44753	9.16092	8.63421	8.73563	9.74595	13.0148	8.91932	8.73056	12.3377	14.2734	0.42287037199520217	0.048358529960060494	0.8889361187946199	1.3155269096296602	1.4719689179008142
NMA2	10.5779	13.3401	12.7519	11.4658	9.13227	10.7529	7.14269	9.30311	7.0718	8.46148	-0.42241229829203963	0.021893187315502376	0.7843569455584576	1.6596910071498303	1.7946458199910933
SAP155	11.2849	14.076	13.6533	11.7028	6.54478	10.3364	8.02245	9.36682	5.88796	9.12462	-0.42204468237358755	0.09606033691745516	0.8903049346605897	1.0174558944705832	1.1926177513806606
ORT1	10.5859	12.6671	14.46	9.53028	10.0149	12.0636	6.71945	6.79261	7.75378	9.41254	-0.42182807213249546	0.0659072214460873	0.8903049346605897	1.181066997206257	1.3464254612381383
IXR1	10.5257	7.74806	7.22169	15.8323	15.9139	6.30647	7.82298	10.4196	11.1538	7.05555	-0.4208573895142626	0.2084269617883095	0.890648082372244	0.6810461020783656	0.8653525459019962
SIP5	11.5949	8.45081	10.3462	13.9715	12.8671	7.24457	7.17552	8.10108	9.4232	10.8252	-0.4201997606682158	0.041210012982808665	0.8715052874860537	1.3849972486551916	1.536790505009257
VPH2	9.28427	6.19818	5.16906	12.341	9.79195	9.34304	10.2987	15.5404	10.4346	11.5988	0.4193201608786111	0.125600051094178	0.8903049346605897	0.9010101839275245	1.0816178283717985
SEC27	13.7992	14.3563	15.0878	7.59545	6.37503	8.78657	10.0987	10.0037	7.52137	6.37591	-0.41921542397109596	0.18252183394501814	0.8903049346605897	0.7386851761682783	0.9231333779070597
GMH1	7.95637	9.355	11.0057	6.92963	7.55384	21.0162	10.1367	7.46855	6.54996	12.028	0.41837126724281853	0.31459937515588243	0.9693684594289182	0.5022421442894065	0.6785780541595146
YDR341C	13.0596	13.7497	13.656	10.2297	6.49382	8.33849	10.1379	10.7251	6.00718	7.60246	-0.4177472221588205	0.11665227094539157	0.8903049346605897	0.9331068020956711	1.1123895127964374
VPS45	11.8012	11.8463	11.8077	12.0702	9.63524	7.64804	7.79155	10.3672	8.75023	8.28235	-0.41608480585313073	0.002625995377959296	0.28997749201749723	2.580706042651924	2.717730781507873
SHR3	10.1394	7.33258	8.5812	7.00855	9.77987	11.0243	13.373	9.84911	9.82882	13.0832	0.4159539284813992	0.0201970429476607	0.7700252960010814	1.69471221102473	1.8278396129262349
FOL2	10.5234	7.78832	9.14054	7.7725	7.62328	12.1635	12.2411	9.51031	13.2231	10.0139	0.4155725011118744	0.013384453907815605	0.6944910972351268	1.8733993435402123	1.9988889555573353
PEX7	7.56466	11.5765	12.8646	6.33732	4.52368	13.9961	11.9547	11.0598	9.48306	10.6396	0.4144714738483582	0.1416893867541389	0.8903049346605897	0.8486626793695977	1.031079463651491
BIK1	11.2064	12.7535	17.1344	8.81975	7.21382	11.4796	11.952	5.61676	7.12127	6.70251	-0.41415430803430553	0.2229791126189697	0.890648082372244	0.6517358172172277	0.8355830832421716
CTF8	8.90599	18.5395	17.6083	6.45983	5.61387	13.1312	9.25745	6.64527	7.09304	6.74561	-0.41413024165930973	0.3748906331107543	0.9818292255252872	0.42609541057640143	0.5942964015400427
YDR348C	10.6958	7.73688	6.91061	9.42434	8.11074	6.50409	11.6707	13.0819	17.2222	8.64265	0.41378481153191704	0.1853235938655367	0.8903049346605897	0.7320692863836383	0.916548481118885
APC5	12.7297	16.2944	14.9795	6.88724	6.2213	13.8712	6.84234	5.98207	7.65039	8.54184	-0.41322878557837256	0.28690369893824674	0.9606500183838742	0.5422638525273934	0.7215815969580321
BCY1	13.0798	12.8277	13.1053	12.0619	6.03227	8.5398	10.3962	12.004	5.74514	6.20771	-0.41292966113527524	0.15541677810778834	0.8903049346605897	0.8085020984932872	0.9919666128567523
GCD7	10.1516	16.7419	17.8997	6.6789	5.63446	14.4403	8.27844	6.66108	5.04844	8.46513	-0.4129011405456651	0.36916180741163923	0.9796808912089705	0.43278323637949984	0.601843369331246
BNA2	11.0444	17.2014	18.3504	8.29785	2.2112	13.3389	11.1014	6.17838	6.02128	6.25473	-0.4128243212543994	0.41930672719050455	0.9979149347641074	0.37746816989245285	0.53846592438853
EAF3	9.86707	10.4952	10.7805	10.7793	15.178	7.93417	8.17052	8.66033	12.1223	6.0126	-0.4125175568330202	0.07313064385178111	0.8903049346605897	1.1359006029733352	1.3041333178441457
ARP3	11.1982	13.6658	13.6438	8.2811	10.3061	8.76665	7.06371	8.31694	11.5821	7.17562	-0.4122179527841108	0.06276991597373222	0.8903049346605897	1.202248452712502	1.3662298993560786
YIP5	9.94423	14.7934	17.9901	9.87031	4.48834	12.1855	9.39413	6.18677	5.04061	10.1065	-0.4117146726467511	0.317546771915921	0.9693684594289182	0.4981922978083218	0.6741804728018117
NUP53	10.849	5.85967	7.18056	11.7665	7.27165	4.48795	17.302	15.3085	10.7179	9.25629	0.41090117605004794	0.2982064437653862	0.9667616103972954	0.5254829763709041	0.7036481951132069
SYF1	11.4823	13.0637	14.1415	9.99469	8.38036	7.58233	9.09866	9.55346	7.55721	9.1458	-0.41030736929742595	0.03532367015919532	0.8701670543776736	1.4519341791862574	1.5993271839105485
KIC1	6.28863	9.70287	8.28338	9.37006	23.4107	10.7499	5.18713	6.00323	13.74	7.26403	-0.4099031861222923	0.4372581976752602	0.9979149347641074	0.35926203966116343	0.517093803619717
POB3	13.3106	16.3655	17.5433	7.12214	2.71096	9.28181	10.847	10.6391	6.51932	5.66029	-0.4097152802739643	0.37768197745730847	0.9858608661935128	0.4228737387032868	0.5906500636239128
NIC96	11.6831	12.6119	13.8801	11.0826	7.78952	8.75949	9.66308	10.1289	6.84776	7.55365	-0.40940171582264717	0.04583940002491713	0.8827048157579221	1.338761075324545	1.4936439656692633
YDR387C	11.8609	7.5005	8.00079	8.22469	7.36644	12.7787	13.2655	12.1369	5.05662	13.8089	0.40937176346962373	0.15887466984497323	0.8903049346605897	0.7989453389377327	0.9826106184493983
FLD1	9.15122	9.06151	10.2614	7.04126	7.44359	14.0412	9.23892	9.54996	8.26288	15.948	0.40903852357579246	0.12076956611224178	0.8903049346605897	0.918042493982685	1.0979658564667052
TAF14	11.451	11.6252	12.3677	10.2392	11.3571	6.93051	8.95495	9.87467	11.7549	5.44482	-0.40899008433943285	0.040984416933350545	0.8715052874860537	1.3873812390433775	1.5390160053325617
RFC3	9.08084	11.1319	11.4358	6.09863	5.21273	16.3613	13.9083	6.56431	5.81739	14.3889	0.40898840522020724	0.2958560304693449	0.9634880166529838	0.5289195740196619	0.7073320041376752
BEM2	10.9467	13.1772	13.0281	8.94751	10.9401	9.41321	7.77671	8.86626	9.26175	7.64235	-0.4089607212659697	0.011685066641906751	0.6367001063081583	1.93236880640998	2.0560590784431962
ECM3	14.7768	5.41952	4.13675	11.7752	6.86232	4.06701	14.8965	16.7902	14.6056	6.67004	0.40835500356858917	0.4097380248812098	0.9979149347641074	0.38749373038469687	0.5501211234819534
SMC1	9.73569	13.7842	15.1924	9.62854	8.67895	11.5733	8.77963	7.56747	7.49223	7.56767	-0.40778692019307006	0.10002855787465283	0.8903049346605897	0.9998759924323541	1.1759638549468647
SAS2	8.23737	18.0129	16.4503	6.18347	8.13127	16.9066	7.31661	4.92218	6.66597	7.17329	-0.4075278107803804	0.408580845582871	0.9979149347641074	0.38872199710800337	0.5515436669918465
HRK1	11.702	11.7488	13.8159	11.5023	8.2338	10.8229	8.8141	8.24222	6.71218	8.4059	-0.40678671762443597	0.03606674466118157	0.8701670543776736	1.4428930547841168	1.5908732517841921
PKH1	10.8431	16.1554	15.2929	7.48835	7.21178	11.6772	9.51993	7.99177	6.37427	7.44532	-0.4061260438359027	0.21891714455230102	0.890648082372244	0.6597202252164805	0.8437205281911729
COX1	10.1136	13.023	13.3194	12.7677	7.76771	12.374	6.11914	9.57276	6.11603	8.82662	-0.4061209934645358	0.11677632400107066	0.8903049346605897	0.932645200014495	1.1119480171885383
PKH3	10.5848	14.3123	16.1577	7.86313	8.06917	12.5185	7.95309	7.71008	6.51403	8.31712	-0.4058686575206768	0.19054798894844657	0.8903049346605897	0.71999563043	0.9045010301695905
FUN12	12.1744	15.815	17.1352	7.22261	4.6369	12.4437	9.05151	8.9634	5.72426	6.83298	-0.4056913343955652	0.3261552053090063	0.9693684594289182	0.48657568591678557	0.6615167807498462
GLN1	12.2752	13.6398	14.4167	9.25294	7.39369	9.14482	10.0139	10.954	5.98487	6.92406	-0.4053504805805639	0.12482987049517598	0.8903049346605897	0.9036814800462273	1.0841847144343466
HRB1	10.9682	6.7213	6.12955	11.0161	8.18739	6.50408	13.7359	17.2702	11.9296	7.53772	0.4052996196765078	0.24797943835113334	0.9153853473954714	0.6055843279675209	0.7881046412665472
MSO1	10.669	7.40802	6.66485	8.43688	9.84625	5.86132	11.2234	13.3864	17.3536	9.15023	0.40515256114727527	0.21581781481780235	0.890648082372244	0.6659127090611888	0.850017074336271
UBC9	12.3209	11.2316	12.438	11.0707	9.90781	10.0834	8.95578	8.31809	7.4616	8.21208	-0.4048026442528967	0.002383268669437758	0.28989514382463955	2.622826996227955	2.76327966564632
PTC1	8.20843	17.9195	15.3956	6.90999	8.53279	15.1059	6.77908	6.2778	5.92195	8.94905	-0.404639389219726	0.3466990369055658	0.9744754182518152	0.4600473647675412	0.6323089306273292
EIS1	8.8674	3.06168	2.60501	8.77803	19.7383	2.51719	8.20089	13.323	25.7011	7.20734	0.4036563695778587	0.5954952326309731	0.9979149347641074	0.2251217110079866	0.34963066905436846
NNT1	16.446	7.71823	7.62787	12.1444	13.0016	5.79734	10.7281	11.2079	7.68829	7.64031	-0.40298103539034147	0.19574876307869424	0.8903049346605897	0.708300973534616	0.8927931943228058
GOS1	7.7979	11.1831	12.1684	5.66331	6.25369	17.4572	9.52613	7.7068	9.84597	12.3974	0.40271506139040736	0.23073348464199506	0.9018309634258745	0.6368893749631053	0.8203939374650415
YDR119W-A	9.0504	10.966	11.2878	14.3404	11.2886	12.0264	5.58766	9.65155	7.6034	8.1977	-0.4026970746182917	0.07726475767210375	0.8903049346605897	1.1120185531530842	1.2817286510121797
DCP2	10.8758	12.3336	14.0616	9.41051	10.2452	10.462	8.02075	9.16815	8.2813	7.1411	-0.4023118657302303	0.023948248690804856	0.7858158986300546	1.6207262405679654	1.7578207775504728
MDM32	7.23661	8.6056	8.72166	9.46242	9.05872	14.8755	9.30242	9.07707	10.7083	12.9518	0.4016251888458311	0.046306218947094066	0.8827048157579221	1.334360679110879	1.4895386969085398
ICL1	17.1178	9.3933	9.10741	13.8045	7.48916	6.13196	11.6727	12.8115	5.77742	6.69425	-0.40145674602207077	0.26806227551297346	0.9399598164261267	0.5717643001138167	0.7527892140186648
ATG33	6.7528	5.49698	4.22644	9.97798	16.6402	6.02398	8.73802	9.78705	22.6006	9.75591	0.4010692118090668	0.47007906771734165	0.9979149347641074	0.3278290872019878	0.47952345864692886
THI20	11.9641	8.21864	6.69343	11.007	5.21465	8.43648	15.2677	18.627	7.0593	7.51168	0.400868522236359	0.33088809502451205	0.9693684594289182	0.4803188579781663	0.6546647871045486
HSP31	19.7283	8.96853	7.99754	11.7614	8.44383	4.60779	13.2117	11.0452	6.44178	7.794	-0.40071490889364314	0.33411928991175	0.9693684594289182	0.47609845025114417	0.6500303031001483
DBP5	11.9335	13.5661	15.4988	8.79973	7.09976	11.2468	9.04366	8.6464	6.80199	7.36327	-0.4006163218961389	0.14682298819811623	0.8903049346605897	0.8332059412457251	1.0160635760205905
YMR1	9.11069	16.937	19.8245	6.60002	4.41738	18.7418	7.25807	5.90292	4.67961	6.52796	-0.40013007362618114	0.5039514694273541	0.9979149347641074	0.2976112841392137	0.4425261039866089
SWI3	9.5294	12.6513	11.7795	10.0686	12.8549	10.9616	6.3268	7.98271	12.3138	5.53142	-0.39978092491214995	0.0986191401848418	0.8903049346605897	1.006038788203243	1.1818056695308525
GIS2	15.1684	9.82812	12.1721	11.7696	7.94021	7.98699	10.287	9.78741	5.84544	9.21468	-0.3994736103204263	0.09405353271684198	0.8903049346605897	1.026624887401038	1.2012914556151126
YBL100W-B	6.3803	9.39925	16.1987	5.66796	5.48384	26.1425	9.85	5.00265	6.50309	9.37168	0.39897238625753695	0.5409475422471481	0.9979149347641074	0.26684484804905945	0.403868054259308
SEN1	5.42935	5.49924	5.63477	7.31966	32.9846	5.80216	5.93685	5.92895	18.5353	6.92916	-0.39883476387285927	0.6569913783094199	0.9979149347641074	0.18244032964449938	0.2916367113508652
MPD2	9.36273	8.46562	9.04811	8.47957	7.79782	12.6919	11.5369	12.2475	10.1566	10.2132	0.3975720983960453	0.0015553521798947337	0.2600400716004957	2.8081712577835556	2.9681533110210094
ERJ5	10.0489	8.00653	9.14144	7.74027	8.21997	11.5476	14.0307	10.7184	10.1537	10.3925	0.3973819010752327	0.010538984167277684	0.6271588713781686	1.9772012479286858	2.099796355044268
BCP1	12.9102	16.233	17.0109	7.13679	3.54582	12.2349	11.3128	8.6563	3.53195	7.42739	-0.397016540835195	0.39434977723745546	0.9929871064795847	0.4041184001646232	0.5692786767360772
ROK1	10.8613	13.5486	16.262	7.13343	9.02903	11.617	7.83382	7.05057	8.7829	7.8814	-0.39687834473091577	0.16788847614249564	0.8903049346605897	0.7749791127927629	0.9590591274376934
VTI1	10.8511	8.42111	7.69051	10.2404	5.97084	14.3375	11.4936	11.2028	8.38866	11.4035	0.39639126480395465	0.0671149502351143	0.8903049346605897	1.1731807275000825	1.3390475987031298
YPL067C	13.937	11.181	10.115	11.6219	9.96899	7.15276	8.44502	12.1131	6.81854	8.64662	-0.3962666686654427	0.04946864915307591	0.8903049346605897	1.3056699488105719	1.4627736249243892
PTP1	11.7142	14.5412	14.7723	8.5403	7.25396	9.16123	8.42925	10.2576	8.33779	6.99223	-0.39614883557573805	0.13043583773799183	0.8903049346605897	0.884603068163102	1.0658273058583883
TIF4631	11.3618	15.1961	15.2106	6.63394	8.4174	10.0181	8.90933	9.76815	8.35901	6.12557	-0.39602617988211625	0.18342192445913721	0.8903049346605897	0.7365487542574062	0.9210082302365771
DYN1	8.76727	8.7428	8.71248	7.79957	9.15988	12.2877	12.5258	8.92869	11.2912	11.7846	0.3959177312918126	0.0039824330238156305	0.41124477490049055	2.3998515193891996	2.5260916139058485
SPG4	13.2874	13.2765	8.26597	15.7338	6.24896	3.71122	11.043	11.5596	8.39733	8.47622	-0.3956022277249612	0.2596241051518431	0.9301430950899195	0.5856549873399891	0.7673512184723077
HSP30	13.4746	7.84361	6.03032	18.5101	10.9511	5.81883	10.577	13.688	6.84176	6.26478	-0.39542837052031543	0.3375391002471405	0.9705223781593507	0.4716759116092451	0.6451627772860739
SNL1	10.1869	5.15927	4.92402	10.5665	12.3748	5.60231	12.009	13.2548	15.2017	10.7206	0.39418154060985305	0.25549952048818825	0.9245867180392132	0.5926099105959193	0.7746119622252152
ATG8	10.9668	12.9869	14.1471	9.79708	8.88968	9.76461	8.75766	9.76425	6.89037	8.03559	-0.3941268938239477	0.04156781001283798	0.8715052874860537	1.3812428555609888	1.5332859094736495
TOS1	7.70514	7.04459	8.36357	8.96143	11.1469	11.8837	11.9741	10.3992	12.7004	9.82109	0.3935910007032856	0.015399664651862478	0.6992148376738025	1.812488736399341	1.9402351128954987
SUP35	12.5976	14.8139	17.1798	6.81041	5.37404	11.1931	11.1019	8.34637	5.63986	6.94303	-0.3934335937473943	0.3159903561702275	0.9693684594289182	0.5003261715776897	0.6764986682411375
ZRT2	10.7572	6.53849	8.83259	13.567	17.0746	4.62998	8.32349	9.12911	11.4174	9.73016	-0.3930881836693215	0.2442745014615892	0.9151129727882706	0.6121218643916072	0.7948782156152452
RIB4	14.9983	11.4784	11.6114	11.304	7.37756	7.56436	9.64275	11.7772	6.49459	7.75134	-0.3930792555507773	0.11390419039894399	0.8903049346605897	0.943460298452396	1.1222843722288731
SET2	8.72229	10.5955	11.3064	5.97652	6.64258	19.5115	9.4623	6.60292	7.23032	13.9497	0.39231543692699195	0.33438974862349313	0.9693684594289182	0.47574704518186195	0.6496439569804254
NOP2	13.141	12.2658	15.0473	9.80001	6.49497	9.8164	10.7959	9.35292	6.39163	6.89399	-0.39186885157973694	0.1525907000955495	0.8903049346605897	0.8164719344038209	0.9997542548917987
AI2	9.23678	12.6045	12.3716	11.6529	10.8818	11.7161	6.3941	8.43605	7.44662	9.25953	-0.3917786824052348	0.03830059420080006	0.8715052874860537	1.4167944882734969	1.5664833353452952
ACE2	10.8257	6.7159	10.8608	14.7202	13.6239	7.20254	7.15885	10.8959	8.84666	9.14943	-0.391718537494605	0.12024532156263046	0.8903049346605897	0.919931811910966	1.0997766090965861
UBP5	9.97917	15.957	14.4442	9.78776	6.56396	11.6963	7.96894	9.40328	7.93921	6.26023	-0.3908659115104888	0.20060097304840505	0.8903049346605897	0.697666964692829	0.882113099666983
CUE1	11.3593	4.86817	5.25951	9.67945	12.1052	4.92785	11.9731	12.8907	17.1537	9.78308	0.3906504702458072	0.3153825975926113	0.9693684594289182	0.5011622741587042	0.6774063239996453
SER1	13.9276	12.4867	12.765	10.8473	6.69224	8.80626	10.2801	10.6095	5.91838	7.66688	-0.39009019447976795	0.1171140877481886	0.8903049346605897	0.9313908601513559	1.1107481644822241
YDL121C	11.0346	5.14511	5.66173	9.07777	12.3698	5.58186	13.1564	12.2711	16.796	8.90556	0.3896257536459103	0.29333618909901304	0.9606500183838742	0.5326343544879968	0.7113074657451935
SPP382	10.9787	13.2831	15.3125	8.95862	8.16403	11.6617	8.91126	7.4297	6.00653	9.29392	-0.3888004857388	0.14000571704009784	0.8903049346605897	0.8538542298340958	1.0361128942797058
SRP68	13.3366	15.0824	15.2633	7.62315	5.38528	12.5771	9.92162	8.99229	5.12291	6.69531	-0.38843832390965904	0.2988749272716535	0.9672570018800172	0.524510516557552	0.7026047170032268
FUR1	14.6835	13.3438	13.5003	10.0204	5.13941	9.04977	10.4961	10.9806	5.24786	7.53829	-0.38824091082076956	0.2226509472239469	0.890648082372244	0.6523754529097706	0.8362357722736113
MDM38	7.5958	8.04541	6.56646	10.3244	10.7852	8.87244	9.25526	12.0347	15.7586	10.7617	0.38796615830518677	0.10903506452495068	0.8903049346605897	0.9624338150795678	1.1403807131776202
NBA1	9.72122	5.57721	4.77667	10.4107	12.8348	4.89839	14.5571	19.3242	11.5306	6.36919	0.3877732977272601	0.4071577156620553	0.9979149347641074	0.3902373308878331	0.5532970892105357
CDC33	11.2904	15.215	15.264	8.19162	6.71044	10.6034	9.6956	9.92131	6.29637	6.81177	-0.3873077427706867	0.21144537573644437	0.890648082372244	0.6748018083373947	0.8590337198700354
RPN10	15.415	12.7515	12.5612	9.60844	6.32909	8.83918	10.3372	9.72362	6.74849	7.68628	-0.3869387159865091	0.15221863476285658	0.8903049346605897	0.8175321775307233	1.0007892681156445
SPA2	8.79817	12.4793	11.9835	7.96904	15.4346	8.30648	6.22472	8.81511	12.8127	7.17638	-0.3869022899141596	0.16793677410048974	0.8903049346605897	0.7748541934379886	0.9589360255431157
ETT1	13.1566	13.0694	13.6378	10.2143	6.57825	8.99547	10.8055	8.81246	6.43196	8.29807	-0.3864233364898871	0.1149879436952064	0.8903049346605897	0.9393476923518395	1.1183556866653472
RSC8	9.61806	10.1058	9.36075	11.418	16.1452	7.40341	8.28544	8.84426	13.0074	5.81169	-0.3859149746973523	0.1640971531326611	0.8903049346605897	0.7848989533131512	0.9688230784558065
